Label,Metric,Original,Perturbed
WhiteMatter,DICE,0.8093071190139698,0.8095571082319009
WhiteMatter,JACRD,0.679694262002953,0.6800469924512803
WhiteMatter,VOLSMTY,0.8316769409723144,0.831933840069283
WhiteMatter,AVGDIST,0.2416122425732341,0.2402384990853687
WhiteMatter,HDRFDST,2.23606797749979,2.23606797749979
WhiteMatter,ACURCY,0.9767943177454953,0.9768318957443377
GreyMatter,DICE,0.7457955265805143,0.7458979911068877
GreyMatter,JACRD,0.5946363151991986,0.594766602571052
GreyMatter,VOLSMTY,0.7776268926033034,0.777733730427353
GreyMatter,AVGDIST,0.28344866311391315,0.28241825983491875
GreyMatter,HDRFDST,2.0,2.0
GreyMatter,ACURCY,0.9590450531388637,0.9590671849664029
Hippocampus,DICE,0.5740379615184608,0.5779261149831485
Hippocampus,JACRD,0.40256188175229063,0.4063966866083755
Hippocampus,VOLSMTY,0.6332553302132085,0.6375445829652171
Hippocampus,AVGDIST,1.09116760979862,1.0620863677387942
Hippocampus,HDRFDST,13.076696830622021,13.114877048604
Hippocampus,ACURCY,0.998489272230585,0.9985131331071506
Amygdala,DICE,0.6086483546369322,0.6086483546369322
Amygdala,JACRD,0.4374511336982017,0.4374511336982017
Amygdala,VOLSMTY,0.6405584262532862,0.6405584262532862
Amygdala,AVGDIST,0.9588858592654158,0.9588858592654158
Amygdala,HDRFDST,12.884098726725126,12.884098726725126
Amygdala,ACURCY,0.9995023796901752,0.9995023796901752
Thalamus,DICE,0.7734520002683423,0.7747166599471397
Thalamus,JACRD,0.6305925250683683,0.6322755191576485
Thalamus,VOLSMTY,0.8040877479371185,0.8054024996640237
Thalamus,AVGDIST,0.39214761059748826,0.3740564324562325
Thalamus,HDRFDST,5.0990195135927845,4.47213595499958
Thalamus,ACURCY,0.9988322002875063,0.9988406149927685
