Label,Metric,Original,Perturbed
WhiteMatter,DICE,0.8374689847785172,0.447624852469288
WhiteMatter,JACRD,0.7203842080883875,0.2883483758299682
WhiteMatter,VOLSMTY,0.861886383430383,0.4559935854189252
WhiteMatter,AVGDIST,0.2196725353767505,1.580086514965864
WhiteMatter,HDRFDST,2.23606797749979,13.601470508735444
WhiteMatter,ACURCY,0.9783596834641474,0.9589453446450026
GreyMatter,DICE,0.7392349222574512,0.2145151737819313
GreyMatter,JACRD,0.5863383554223135,0.1201439354913519
GreyMatter,VOLSMTY,0.7805810224656593,0.24277372287547538
GreyMatter,AVGDIST,0.28335593503257867,2.6317902682891505
GreyMatter,HDRFDST,2.0,15.524174696260024
GreyMatter,ACURCY,0.9601258240503573,0.9466455814901382
Hippocampus,DICE,0.5799545647067883,0.484165944749254
Hippocampus,JACRD,0.4084056399132321,0.31940563881127765
Hippocampus,VOLSMTY,0.5968195294751839,0.5080373471941477
Hippocampus,AVGDIST,0.9617085475910324,0.8528979762471667
Hippocampus,HDRFDST,10.04987562112089,7.0
Hippocampus,ACURCY,0.9987425202779988,0.9993822684178014
Amygdala,DICE,0.5979058616302965,0.4924225785196574
Amygdala,JACRD,0.42643774427694026,0.32663170163170163
Amygdala,VOLSMTY,0.6456600450141893,0.5508455963101252
Amygdala,AVGDIST,1.1041375090081482,0.6801821770367512
Amygdala,HDRFDST,12.806248474865697,3.4641016151377544
Amygdala,ACURCY,0.9995263558366759,0.9997336111799849
Thalamus,DICE,0.7743319680124829,0.7694228227346159
Thalamus,JACRD,0.6317632081476766,0.6252536102160162
Thalamus,VOLSMTY,0.7907645796762239,0.8091496548685564
Thalamus,AVGDIST,0.4204726123551766,0.31372072783568583
Thalamus,HDRFDST,6.164414002968976,3.0
Thalamus,ACURCY,0.9989330614807184,0.9992761048075747
