Label,Metric,Original,Perturbed
WhiteMatter,DICE,0.8494884626923428,0.8424483062725397
WhiteMatter,JACRD,0.7383571873431651,0.7277846085298805
WhiteMatter,VOLSMTY,0.8878878922401986,0.9950235436778532
WhiteMatter,AVGDIST,0.20145025909739345,0.32354585579259754
WhiteMatter,HDRFDST,2.23606797749979,5.385164807134504
WhiteMatter,ACURCY,0.9800487338231614,0.981548741488612
GreyMatter,DICE,0.7307201671668649,0.6800298541252345
GreyMatter,JACRD,0.5756966653569517,0.515185783747077
GreyMatter,VOLSMTY,0.7558721504975345,0.9401049311763022
GreyMatter,AVGDIST,0.30557444874698203,0.4718576448010827
GreyMatter,HDRFDST,2.23606797749979,3.0
GreyMatter,ACURCY,0.9580507346786948,0.9599223726149065
Hippocampus,DICE,0.5679283705595242,0.7137900764954228
Hippocampus,JACRD,0.39657818707114484,0.5549561260968475
Hippocampus,VOLSMTY,0.5816336425639203,0.7521631902353384
Hippocampus,AVGDIST,1.0137712837418218,0.38660324521400924
Hippocampus,HDRFDST,11.224972160321824,3.1622776601683795
Hippocampus,ACURCY,0.9984591867775241,0.9992107467543733
Amygdala,DICE,0.5583442592245739,0.6702444841979726
Amygdala,JACRD,0.3872937508120047,0.5040358744394619
Amygdala,VOLSMTY,0.5888743210339015,0.7499105545617173
Amygdala,AVGDIST,1.3284911661358774,0.8490107096011777
Amygdala,HDRFDST,12.328828005937952,12.165525060596439
Amygdala,ACURCY,0.9994563869860704,0.9996812786294497
Thalamus,DICE,0.7358301536887429,0.7907763615295481
Thalamus,JACRD,0.5820658955249047,0.6539537736210663
Thalamus,VOLSMTY,0.7532240530343401,0.8189107763615295
Thalamus,AVGDIST,0.5562001613855926,0.30638259214287594
Thalamus,HDRFDST,14.730919862656235,3.4641016151377544
Thalamus,ACURCY,0.998571459694311,0.998959343025921
