Label,Metric,Original,Perturbed
WhiteMatter,DICE,0.8199696595532019,0.8203956787250747
WhiteMatter,JACRD,0.6948716752848358,0.6954837854767986
WhiteMatter,VOLSMTY,0.8450426923285184,0.8454817383149017
WhiteMatter,AVGDIST,0.24925842490032496,0.24689154032402616
WhiteMatter,HDRFDST,2.23606797749979,2.23606797749979
WhiteMatter,ACURCY,0.9766217586526512,0.9766891915646845
GreyMatter,DICE,0.7289698995840869,0.7290653519737142
GreyMatter,JACRD,0.5735268577396787,0.5736450360417238
GreyMatter,VOLSMTY,0.758873929008568,0.758973297075742
GreyMatter,AVGDIST,0.2903912534549337,0.28950915002502675
GreyMatter,HDRFDST,2.0,1.7320508075688772
GreyMatter,ACURCY,0.9589567563685775,0.9589765827974146
Hippocampus,DICE,0.5974146550492787,0.4543773445342632
Hippocampus,JACRD,0.425938184225266,0.29397689204895056
Hippocampus,VOLSMTY,0.619054420797029,0.9159401912611613
Hippocampus,AVGDIST,0.977647258916251,6.2893814082669355
Hippocampus,HDRFDST,12.84523257866513,27.892651361962706
Hippocampus,ACURCY,0.9987004467516875,0.9988096073802267
Amygdala,DICE,0.5004464728643715,0.5036445332001998
Amygdala,JACRD,0.3337303162630674,0.33658080875483787
Amygdala,VOLSMTY,0.5966861791844429,0.600499251123315
Amygdala,AVGDIST,1.531133549719638,1.5059858136880073
Amygdala,HDRFDST,13.19090595827292,13.341664064126334
Amygdala,ACURCY,0.9994196158767736,0.9994269931526201
Thalamus,DICE,0.7829504801355677,0.7839837858220211
Thalamus,JACRD,0.6433185070585961,0.6447149114306756
Thalamus,VOLSMTY,0.8089813594426661,0.8100490196078431
Thalamus,AVGDIST,0.369578658690371,0.3514527143862157
Thalamus,HDRFDST,4.58257569495584,4.358898943540674
Thalamus,ACURCY,0.9989369806585118,0.9989434357748773
