Label,Metric,Original,Perturbed
WhiteMatter,DICE,0.8324993126701878,0.8302579789840756
WhiteMatter,JACRD,0.7130610899889017,0.7097787068151951
WhiteMatter,VOLSMTY,0.867342170474126,0.9862008841751224
WhiteMatter,AVGDIST,0.22072862704186183,0.32993436027140777
WhiteMatter,HDRFDST,2.23606797749979,5.0
WhiteMatter,ACURCY,0.9787210547106846,0.9810352139277435
GreyMatter,DICE,0.725795291990271,0.6700176888133035
GreyMatter,JACRD,0.5696065062606324,0.5037793985511507
GreyMatter,VOLSMTY,0.7479614518792279,0.9615147808451524
GreyMatter,AVGDIST,0.3109378546572375,0.5528122458971834
GreyMatter,HDRFDST,2.23606797749979,3.605551275463989
GreyMatter,ACURCY,0.9553225258547583,0.9581758025582778
Hippocampus,DICE,0.5637250554323725,0.6976884497907161
Hippocampus,JACRD,0.39249104606644436,0.5357308315960158
Hippocampus,VOLSMTY,0.5805764966740576,0.7405256608469399
Hippocampus,AVGDIST,1.1344771545562646,0.557922342110769
Hippocampus,HDRFDST,13.038404810405298,5.656854249492381
Hippocampus,ACURCY,0.9982989615677357,0.9990758809303067
Amygdala,DICE,0.4795793163891323,0.6159334126040428
Amygdala,JACRD,0.31542540926908,0.44501718213058417
Amygdala,VOLSMTY,0.5481156879929886,0.7436385255648038
Amygdala,AVGDIST,1.6024079043417976,0.8531752146002336
Amygdala,HDRFDST,13.490737563232042,11.40175425099138
Amygdala,ACURCY,0.9993155271253787,0.9996276781096284
Thalamus,DICE,0.7517288776255315,0.7990915200815778
Thalamus,JACRD,0.6022160283541517,0.6654058435292756
Thalamus,VOLSMTY,0.7784888965250634,0.8400658184430694
Thalamus,AVGDIST,0.4663421224757669,0.2964947924624094
Thalamus,HDRFDST,5.830951894845301,3.3166247903554
Thalamus,ACURCY,0.998667479550249,0.9990007249326218
