Label,Metric,Original,Perturbed
WhiteMatter,DICE,0.8529232553298538,0.4197922269085968
WhiteMatter,JACRD,0.7435625029388254,0.2656563485239324
WhiteMatter,VOLSMTY,0.890591460603706,0.425611542088726
WhiteMatter,AVGDIST,0.18713181979258903,1.658975849317433
WhiteMatter,HDRFDST,2.0,13.638181696985855
WhiteMatter,ACURCY,0.9798834367362286,0.9551089306650188
GreyMatter,DICE,0.7227274111056989,0.257209168689644
GreyMatter,JACRD,0.5658364685735124,0.14758464645826463
GreyMatter,VOLSMTY,0.7457212006819289,0.31425971072140724
GreyMatter,AVGDIST,0.28908700908724383,2.1721341257434785
GreyMatter,HDRFDST,2.0,13.490737563232042
GreyMatter,ACURCY,0.9580055488641358,0.9502334734900474
Hippocampus,DICE,0.5534289236358918,0.5649844037431017
Hippocampus,JACRD,0.3825798349479727,0.3937130754653885
Hippocampus,VOLSMTY,0.5623824044637644,0.6134527713348796
Hippocampus,AVGDIST,0.9768417246439192,0.5933068258726829
Hippocampus,HDRFDST,10.198039027185569,4.242640687119285
Hippocampus,ACURCY,0.9984131940734193,0.9993730468229934
Amygdala,DICE,0.5486650174869914,0.41077704021866457
Amygdala,JACRD,0.3780416127894675,0.25847665847665846
Amygdala,VOLSMTY,0.6401091870681566,0.5349472862163218
Amygdala,AVGDIST,1.156827179036545,1.0873789722177727
Amygdala,HDRFDST,8.831760866327848,4.898979485566356
Amygdala,ACURCY,0.9993901067733881,0.9996521153358695
Thalamus,DICE,0.7267335959672978,0.7930429332497649
Thalamus,JACRD,0.5707631911637501,0.6570597704730747
Thalamus,VOLSMTY,0.7557080526962342,0.8818552178000627
Thalamus,AVGDIST,0.6295176493668606,0.3318238725395075
Thalamus,HDRFDST,15.132745950421556,3.7416573867739413
Thalamus,ACURCY,0.9985127872973454,0.9992387573486025
