Label,Metric,Original,Perturbed
WhiteMatter,DICE,0.8324993126701878,0.40511871918803766
WhiteMatter,JACRD,0.7130610899889017,0.25401183402302496
WhiteMatter,VOLSMTY,0.867342170474126,0.40849190585046424
WhiteMatter,AVGDIST,0.22072862704186183,1.6877380423104122
WhiteMatter,HDRFDST,2.23606797749979,13.45362404707371
WhiteMatter,ACURCY,0.9787210547106846,0.9588143979987295
GreyMatter,DICE,0.725795291990271,0.2760098316854748
GreyMatter,JACRD,0.5696065062606324,0.16009942327879884
GreyMatter,VOLSMTY,0.7479614518792279,0.3245438741341413
GreyMatter,AVGDIST,0.3109378546572375,2.0801663662700856
GreyMatter,HDRFDST,2.23606797749979,12.041594578792296
GreyMatter,ACURCY,0.9553225258547583,0.9473385843399569
Hippocampus,DICE,0.5637250554323725,0.5954123962908736
Hippocampus,JACRD,0.39249104606644436,0.42390548992355803
Hippocampus,VOLSMTY,0.5805764966740576,0.6308303702154361
Hippocampus,AVGDIST,1.1344771545562646,0.5614930262682657
Hippocampus,HDRFDST,13.038404810405298,4.242640687119285
Hippocampus,ACURCY,0.9982989615677357,0.9993310885666172
Amygdala,DICE,0.4795793163891323,0.3987138263665595
Amygdala,JACRD,0.31542540926908,0.24899598393574296
Amygdala,VOLSMTY,0.5481156879929886,0.5636196600826826
Amygdala,AVGDIST,1.6024079043417976,0.973919822741254
Amygdala,HDRFDST,13.490737563232042,4.242640687119285
Amygdala,ACURCY,0.9993155271253787,0.9996982233099093
Thalamus,DICE,0.7517288776255315,0.7812728138390732
Thalamus,JACRD,0.6022160283541517,0.6410563600375039
Thalamus,VOLSMTY,0.7784888965250634,0.8494524678622442
Thalamus,AVGDIST,0.4663421224757669,0.3290624112844537
Thalamus,HDRFDST,5.830951894845301,3.1622776601683795
Thalamus,ACURCY,0.998667479550249,0.9992056748772289
