Label,Metric,Original,Perturbed
WhiteMatter,DICE,0.8370817569946437,0.8285488054496069
WhiteMatter,JACRD,0.7198113556386854,0.7072841013812843
WhiteMatter,VOLSMTY,0.8746845456247587,0.9962552319613401
WhiteMatter,AVGDIST,0.2142148769129439,0.3517457552475418
WhiteMatter,HDRFDST,2.23606797749979,5.477225575051661
WhiteMatter,ACURCY,0.9790373554125977,0.9806314233450897
GreyMatter,DICE,0.7410631035573537,0.6894993526332219
GreyMatter,JACRD,0.5886419769341589,0.526134309066272
GreyMatter,VOLSMTY,0.7645043698553879,0.9441029918750778
GreyMatter,AVGDIST,0.27000819973825513,0.44866473519084415
GreyMatter,HDRFDST,2.0,2.8284271247461903
GreyMatter,ACURCY,0.956784379171691,0.9580366717466127
Hippocampus,DICE,0.5501732323880405,0.7048821548821549
Hippocampus,JACRD,0.3794751515687923,0.5442610165085142
Hippocampus,VOLSMTY,0.5641601437187219,0.7401515151515152
Hippocampus,AVGDIST,1.0208991861497225,0.4132218379018968
Hippocampus,HDRFDST,11.180339887498949,3.605551275463989
Hippocampus,ACURCY,0.9983836849700338,0.9991917272150819
Amygdala,DICE,0.5539183481933364,0.6994044001458611
Amygdala,JACRD,0.3830477673935618,0.5377570093457944
Amygdala,VOLSMTY,0.5653683716564992,0.7322231676188161
Amygdala,AVGDIST,1.2428676380498405,0.6402817237113546
Amygdala,HDRFDST,12.165525060596439,10.04987562112089
Amygdala,ACURCY,0.9994521219984718,0.9997149374504988
Thalamus,DICE,0.7595863301698089,0.8089445934696143
Thalamus,JACRD,0.6123653331503466,0.6791830078049159
Thalamus,VOLSMTY,0.7983997957186024,0.8676348163907132
Thalamus,AVGDIST,0.48138198428542817,0.2928792910553192
Thalamus,HDRFDST,7.54983443527075,3.3166247903554
Thalamus,ACURCY,0.9986976802732451,0.9990476397962074
