Label,Metric,Original,Perturbed
WhiteMatter,DICE,0.818039486715174,0.8143535584251114
WhiteMatter,JACRD,0.6921039049280362,0.686843505677299
WhiteMatter,VOLSMTY,0.8465184161298231,0.9916416020262783
WhiteMatter,AVGDIST,0.2268562213364024,0.38346445178198196
WhiteMatter,HDRFDST,2.0,5.477225575051661
WhiteMatter,ACURCY,0.9782704645343804,0.9810747515154826
GreyMatter,DICE,0.7376304850292845,0.6709674080845889
GreyMatter,JACRD,0.5843221626327028,0.5048539909149903
GreyMatter,VOLSMTY,0.7679221200472469,0.9739488913229092
GreyMatter,AVGDIST,0.2748323826994488,0.5681677789225963
GreyMatter,HDRFDST,2.0,4.123105625617661
GreyMatter,ACURCY,0.9555250551307282,0.9560233670601637
Hippocampus,DICE,0.5276364218274924,0.6667235058402251
Hippocampus,JACRD,0.35836014259629595,0.5000639467962655
Hippocampus,VOLSMTY,0.5533685389662346,0.7370619831187655
Hippocampus,AVGDIST,1.0919030247563088,0.6073144053396952
Hippocampus,HDRFDST,10.344080432788601,5.385164807134504
Hippocampus,ACURCY,0.9982987310278655,0.9990988196473916
Amygdala,DICE,0.5849091242885992,0.7062713797035348
Amygdala,JACRD,0.4133367929423975,0.5459192667019214
Amygdala,VOLSMTY,0.5979438222874978,0.7427594070695553
Amygdala,AVGDIST,0.9787283060369758,0.44695546369757616
Amygdala,HDRFDST,11.180339887498949,7.615773105863909
Amygdala,ACURCY,0.9994787493534798,0.9997030646471835
Thalamus,DICE,0.7440724306395948,0.7968345393383509
Thalamus,JACRD,0.5924485207522929,0.6622817603990667
Thalamus,VOLSMTY,0.7566671148760701,0.8171147842501392
Thalamus,AVGDIST,0.5243530938428885,0.3205188369989844
Thalamus,HDRFDST,7.483314773547883,4.0
Thalamus,ACURCY,0.998683617341163,0.9990323088948391
